1,person,Go_20141211141542_Cam1_No_00067.png,889.258056641,48.3573265076,923.58807373,121.816173553,0.980428
1,person,Go_20141211141542_Cam1_No_00087.png,9.96677780151,71.9822845459,46.8807678223,139.904022217,0.961347
1,person,Go_20141211141542_Cam1_No_00063.png,57.2166862488,57.2166862488,84.9021759033,122.185314178,0.932765
1,person,Go_20141211141542_Cam1_No_00091.png,5.53709888458,71.2440032959,42.4510889053,120.339607239,0.979524
1,person,Go_20141211141542_Cam1_No_00075.png,21.7792549133,59.0623855591,50.9413070679,158.361022949,0.984686
1,person,Go_20141211141542_Cam1_No_00071.png,872.277587891,51.3104476929,906.238464355,162.421554565,0.992278
1,person,Go_20141211141542_Cam1_No_00083.png,858.250305176,55.0018463135,899.22479248,139.534881592,0.966929
1,person,Go_20141211141542_Cam1_No_00079.png,12.9198970795,63.1229248047,45.4042110443,141.749725342,0.97005
1,person,Go_20141211141542_Cam1_No_00103.png,0.0,46.142490387,40.6053886414,136.95091629,0.994283
1,person,Go_20141211141542_Cam1_No_00095.png,0.0,53.1561470032,26.2089328766,136.21263504,0.946957
1,person,Go_20141211141542_Cam1_No_00111.png,638.612060547,117.755630493,657.438171387,153.193069458,0.828237
1,person,Go_20141211141542_Cam1_No_00099.png,841.638977051,43.5585098267,899.593933105,157.253601074,0.97728
1,person,Go_20141211141542_Cam1_No_00107.png,0.0,45.404209137,45.035068512,164.267261505,0.977194
1,person,Go_20141211141542_Cam1_No_00119.png,15.8730163574,91.9158401489,52.4178657532,140.273162842,0.877351
0,person,Go_20141211141542_Cam1_No_00115.png
1,person,Go_20141211141542_Cam1_No_00123.png,9.22849750519,60.1698036194,52.4178667068,140.642307281,0.995245
1,person,Go_20141211141542_Cam1_No_00127.png,14.3964567184,63.1229248047,63.492064476,144.702850342,0.983388
1,person,Go_20141211141542_Cam1_No_00131.png,867.478759766,82.3181991577,919.527526855,133.628646851,0.975338
1,person,Go_20141211141542_Cam1_No_00135.png,857.881164551,83.0564804077,914.359558105,167.22038269,0.945635
1,person,Go_20141211141542_Cam1_No_00143.png,0.0,45.404209137,64.5994873047,137.68919754,0.958124
1,person,Go_20141211141542_Cam1_No_00139.png,13.6581764221,77.1502380371,66.0760421753,128.829833984,0.986126
0,person,Go_20141211141542_Cam1_No_00147.png
0,person,Go_20141211141542_Cam1_No_00151.png
1,person,Go_20141211141542_Cam1_No_00155.png,0.0,53.1561470032,42.0819511414,140.642307281,0.956078
1,person,Go_20141211141542_Cam1_No_00159.png,0.0,53.1561470032,41.3436698914,137.320056915,0.986845
1,person,Go_20141211141542_Cam1_No_00167.png,14.7655963898,58.3241043091,67.5526065826,148.763381958,0.989691
1,person,Go_20141211141542_Cam1_No_00163.png,8.12107849121,60.1698036194,46.5116271973,138.427463531,0.989515
1,person,Go_20141211141542_Cam1_No_00175.png,871.539306641,84.1639022827,893.318603516,123.292732239,0.827528
1,person,Go_20141211141542_Cam1_No_00171.png,11.8124771118,55.0018463135,43.5585098267,129.568115234,0.973787
0,person,Go_20141211141542_Cam1_No_00179.png
1,person,Go_20141211141542_Cam1_No_00191.png,0.0,53.1561470032,52.7870063782,157.622745514,0.981867
1,person,Go_20141211141542_Cam1_No_00187.png,861.203430176,53.8944282532,899.593933105,138.427463531,0.996181
1,person,Go_20141211141542_Cam1_No_00195.png,881.136962891,63.4920654297,902.91619873,138.058319092,0.981973
1,person,Go_20141211141542_Cam1_No_00183.png,0.0,46.142490387,46.8807678223,141.011447906,0.961932
1,person,Go_20141211141542_Cam1_No_00199.png,14.7655963898,55.7401275635,44.665927887,128.091552734,0.963575
1,person,Go_20141211141542_Cam1_No_00203.png,877.076416016,67.9217453003,897.379150391,160.945007324,0.917053
1,person,Go_20141211141542_Cam1_No_00207.png,15.8730163574,63.4920654297,48.7264671326,125.876708984,0.975228
1,person,Go_20141211141542_Cam1_No_00211.png,0.0,45.404209137,42.8202285767,125.876712799,0.881928
